#Station Long Name,Lake Victoria at Lake Centre
#Station Number,A4261093
#Station Location Latitude,-33.9837
#Station Location Longitude,141.2764
#Parameter Type Name,Storage Volume
#Timeseries Name,DMQaQc.Merged.DailyMean.24HR
#Unit Name,megalitre
#DATA_OWNER_NAME,SA - South Australian Water Corporation (SA Water)
#Rows,4973
#Timestamp,Value,Quality Code,Interpolation Type
2010-09-02T00:00:00.000+09:30,442107.122,10,603
2010-09-03T00:00:00.000+09:30,449611.141,10,603
2010-09-04T00:00:00.000+09:30,459500.574,10,603
2010-09-05T00:00:00.000+09:30,466679.323,10,603
2010-09-06T00:00:00.000+09:30,474059.174,10,603
2010-09-07T00:00:00.000+09:30,481244.838,10,603
2010-09-08T00:00:00.000+09:30,488287.131,10,603
2010-09-09T00:00:00.000+09:30,495558.011,10,603
2010-09-10T00:00:00.000+09:30,502594.023,10,603
2010-09-11T00:00:00.000+09:30,509398.734,10,603
2010-09-12T00:00:00.000+09:30,516355.167,10,603
2010-09-13T00:00:00.000+09:30,523225.726,10,603
2010-09-14T00:00:00.000+09:30,532741.784,10,603
2010-09-15T00:00:00.000+09:30,540022.952,10,603
2010-09-16T00:00:00.000+09:30,546580.831,10,603
2010-09-17T00:00:00.000+09:30,552541.096,10,603
2010-09-18T00:00:00.000+09:30,558430.595,10,603
2010-09-19T00:00:00.000+09:30,564307.583,10,603
2010-09-20T00:00:00.000+09:30,570126.624,10,603
2010-09-21T00:00:00.000+09:30,575973.449,10,603
2010-09-22T00:00:00.000+09:30,581977.250,10,603
2010-09-23T00:00:00.000+09:30,587692.094,10,603
2010-09-24T00:00:00.000+09:30,593263.655,10,603
2010-09-25T00:00:00.000+09:30,598859.304,10,603
2010-09-26T00:00:00.000+09:30,604366.266,10,603
2010-09-27T00:00:00.000+09:30,609952.906,10,603
2010-09-28T00:00:00.000+09:30,615255.012,10,603
2010-09-29T00:00:00.000+09:30,620411.602,10,603
2010-09-30T00:00:00.000+09:30,625286.220,10,603
2010-10-01T00:00:00.000+09:30,628642.285,10,603
2010-10-02T00:00:00.000+09:30,631123.477,10,603
2010-10-03T00:00:00.000+09:30,631482.258,10,603
2010-10-04T00:00:00.000+09:30,630674.908,10,603
2010-10-05T00:00:00.000+09:30,630089.405,10,603
2010-10-06T00:00:00.000+09:30,631066.605,10,603
2010-10-07T00:00:00.000+09:30,631735.603,10,603
2010-10-08T00:00:00.000+09:30,632503.723,10,603
2010-10-09T00:00:00.000+09:30,635712.117,10,603
2010-10-10T00:00:00.000+09:30,639100.968,10,603
2010-10-11T00:00:00.000+09:30,642625.774,10,603
2010-10-12T00:00:00.000+09:30,646332.001,10,603
2010-10-13T00:00:00.000+09:30,651007.147,10,603
2010-10-14T00:00:00.000+09:30,654966.250,10,603
2010-10-15T00:00:00.000+09:30,662010.385,10,603
2010-10-16T00:00:00.000+09:30,666438.672,10,603
2010-10-17T00:00:00.000+09:30,669427.176,10,603
2010-10-18T00:00:00.000+09:30,672462.777,10,603
2010-10-19T00:00:00.000+09:30,674331.017,10,603
2010-10-20T00:00:00.000+09:30,673925.023,10,603
2010-10-21T00:00:00.000+09:30,671304.160,10,603
2010-10-22T00:00:00.000+09:30,668367.804,10,603
2010-10-23T00:00:00.000+09:30,665354.209,10,603
2010-10-24T00:00:00.000+09:30,659927.837,10,603
2010-10-25T00:00:00.000+09:30,652897.226,10,603
2010-10-26T00:00:00.000+09:30,645719.486,10,603
2010-10-27T00:00:00.000+09:30,638372.163,10,603
2010-10-28T00:00:00.000+09:30,631125.240,10,603
2010-10-29T00:00:00.000+09:30,623857.922,10,603
2010-10-30T00:00:00.000+09:30,618168.378,10,603
2010-10-31T00:00:00.000+09:30,611954.563,10,603
2010-11-01T00:00:00.000+09:30,608331.748,10,603
2010-11-02T00:00:00.000+09:30,606395.326,10,603
2010-11-03T00:00:00.000+09:30,605455.008,10,603
2010-11-04T00:00:00.000+09:30,605597.518,10,603
2010-11-05T00:00:00.000+09:30,608113.348,10,603
2010-11-06T00:00:00.000+09:30,610510.544,10,603
2010-11-07T00:00:00.000+09:30,613247.061,10,603
2010-11-08T00:00:00.000+09:30,617052.111,10,603
2010-11-09T00:00:00.000+09:30,621819.449,10,603
2010-11-10T00:00:00.000+09:30,627307.570,10,603
2010-11-11T00:00:00.000+09:30,631543.217,10,603
2010-11-12T00:00:00.000+09:30,635420.246,10,603
2010-11-13T00:00:00.000+09:30,640441.236,10,603
2010-11-14T00:00:00.000+09:30,644536.294,10,603
2010-11-15T00:00:00.000+09:30,648302.380,10,603
2010-11-16T00:00:00.000+09:30,649639.312,10,603
2010-11-17T00:00:00.000+09:30,647788.603,10,603
2010-11-18T00:00:00.000+09:30,646138.169,10,603
2010-11-19T00:00:00.000+09:30,643524.989,10,603
2010-11-20T00:00:00.000+09:30,640999.809,10,603
2010-11-21T00:00:00.000+09:30,637318.758,10,603
2010-11-22T00:00:00.000+09:30,632040.422,10,603
2010-11-23T00:00:00.000+09:30,624977.348,10,603
2010-11-24T00:00:00.000+09:30,618856.245,10,603
2010-11-25T00:00:00.000+09:30,613984.369,10,603
2010-11-26T00:00:00.000+09:30,607627.802,10,603
2010-11-27T00:00:00.000+09:30,602898.062,10,603
2010-11-28T00:00:00.000+09:30,596401.527,10,603
2010-11-29T00:00:00.000+09:30,589059.830,10,603
2010-11-30T00:00:00.000+09:30,583349.152,10,603
2010-12-01T00:00:00.000+09:30,577635.442,10,603
2010-12-02T00:00:00.000+09:30,572605.873,10,603
2010-12-03T00:00:00.000+09:30,566797.157,10,603
2010-12-04T00:00:00.000+09:30,559851.077,10,603
2010-12-05T00:00:00.000+09:30,552935.549,10,603
2010-12-06T00:00:00.000+09:30,545400.679,10,603
2010-12-07T00:00:00.000+09:30,539960.981,10,603
2010-12-08T00:00:00.000+09:30,543560.022,10,603
2010-12-09T00:00:00.000+09:30,540492.474,10,603
2010-12-10T00:00:00.000+09:30,536237.128,10,603
2010-12-11T00:00:00.000+09:30,531393.996,10,603
2010-12-12T00:00:00.000+09:30,526473.322,10,603
2010-12-13T00:00:00.000+09:30,521066.271,10,603
2010-12-14T00:00:00.000+09:30,514944.007,10,603
2010-12-15T00:00:00.000+09:30,507971.114,10,603
2010-12-16T00:00:00.000+09:30,499614.414,10,603
2010-12-17T00:00:00.000+09:30,490785.806,10,603
2010-12-18T00:00:00.000+09:30,481690.338,10,603
2010-12-19T00:00:00.000+09:30,473095.060,10,603
2010-12-20T00:00:00.000+09:30,463780.506,10,603
2010-12-21T00:00:00.000+09:30,455275.804,10,603
2010-12-22T00:00:00.000+09:30,447392.254,10,603
2010-12-23T00:00:00.000+09:30,440106.263,10,603
2010-12-24T00:00:00.000+09:30,433191.864,10,603
2010-12-25T00:00:00.000+09:30,429786.928,10,603
2010-12-26T00:00:00.000+09:30,427856.392,10,603
2010-12-27T00:00:00.000+09:30,426093.075,10,603
2010-12-28T00:00:00.000+09:30,425939.783,10,603
2010-12-29T00:00:00.000+09:30,427465.767,10,603
2010-12-30T00:00:00.000+09:30,429067.479,10,603
2010-12-31T00:00:00.000+09:30,431113.248,10,603
2011-01-01T00:00:00.000+09:30,433083.212,10,603
2011-01-02T00:00:00.000+09:30,434498.142,10,603
2011-01-03T00:00:00.000+09:30,435671.439,10,603
2011-01-04T00:00:00.000+09:30,436957.756,10,603
2011-01-05T00:00:00.000+09:30,438425.059,10,603
2011-01-06T00:00:00.000+09:30,439072.049,10,603
2011-01-07T00:00:00.000+09:30,439378.337,10,603
2011-01-08T00:00:00.000+09:30,439172.442,10,603
2011-01-09T00:00:00.000+09:30,438837.719,10,603
2011-01-10T00:00:00.000+09:30,438637.318,10,603
2011-01-11T00:00:00.000+09:30,440189.596,10,603
2011-01-12T00:00:00.000+09:30,443020.324,10,603
2011-01-13T00:00:00.000+09:30,445554.172,10,603
2011-01-14T00:00:00.000+09:30,447820.635,10,603
2011-01-15T00:00:00.000+09:30,447590.403,10,603
2011-01-16T00:00:00.000+09:30,447315.352,10,603
2011-01-17T00:00:00.000+09:30,446495.066,10,603
2011-01-18T00:00:00.000+09:30,445414.890,10,603
2011-01-19T00:00:00.000+09:30,444669.226,10,603
2011-01-20T00:00:00.000+09:30,444532.818,10,603
2011-01-21T00:00:00.000+09:30,446754.592,10,603
2011-01-22T00:00:00.000+09:30,449304.146,10,603
2011-01-23T00:00:00.000+09:30,451586.416,10,603
2011-01-24T00:00:00.000+09:30,453622.247,10,603
2011-01-25T00:00:00.000+09:30,455738.236,10,603
2011-01-26T00:00:00.000+09:30,457354.385,10,603
2011-01-27T00:00:00.000+09:30,459462.404,10,603
2011-01-28T00:00:00.000+09:30,461301.048,10,603
2011-01-29T00:00:00.000+09:30,463206.240,10,603
2011-01-30T00:00:00.000+09:30,465288.127,10,603
2011-01-31T00:00:00.000+09:30,467520.200,10,603
2011-02-01T00:00:00.000+09:30,469612.280,10,603
2011-02-02T00:00:00.000+09:30,471459.947,10,603
2011-02-03T00:00:00.000+09:30,473209.531,10,603
2011-02-04T00:00:00.000+09:30,474202.041,10,603
2011-02-05T00:00:00.000+09:30,481851.206,10,603
2011-02-06T00:00:00.000+09:30,483804.993,10,603
2011-02-07T00:00:00.000+09:30,483120.872,10,603
2011-02-08T00:00:00.000+09:30,482724.761,10,603
2011-02-09T00:00:00.000+09:30,482594.924,10,603
2011-02-10T00:00:00.000+09:30,482918.282,10,603
2011-02-11T00:00:00.000+09:30,483397.237,10,603
2011-02-12T00:00:00.000+09:30,483784.040,10,603
2011-02-13T00:00:00.000+09:30,483523.986,10,603
2011-02-14T00:00:00.000+09:30,483650.829,10,603
2011-02-15T00:00:00.000+09:30,484165.558,10,603
2011-02-16T00:00:00.000+09:30,485072.248,10,603
2011-02-17T00:00:00.000+09:30,485406.496,10,603
2011-02-18T00:00:00.000+09:30,485631.106,10,603
2011-02-19T00:00:00.000+09:30,485959.719,10,603
2011-02-20T00:00:00.000+09:30,485940.127,10,603
2011-02-21T00:00:00.000+09:30,485031.719,10,603
2011-02-22T00:00:00.000+09:30,484122.320,10,603
2011-02-23T00:00:00.000+09:30,483578.458,10,603
2011-02-24T00:00:00.000+09:30,483425.622,10,603
2011-02-25T00:00:00.000+09:30,483170.646,10,603
2011-02-26T00:00:00.000+09:30,481907.791,10,603
2011-02-27T00:00:00.000+09:30,480558.610,10,603
2011-02-28T00:00:00.000+09:30,479292.492,10,603
2011-03-01T00:00:00.000+09:30,477490.325,10,603
2011-03-02T00:00:00.000+09:30,475318.326,10,603
2011-03-03T00:00:00.000+09:30,473470.357,10,603
2011-03-04T00:00:00.000+09:30,471671.942,10,603
2011-03-05T00:00:00.000+09:30,469871.429,10,603
2011-03-06T00:00:00.000+09:30,468311.090,10,603
2011-03-07T00:00:00.000+09:30,466767.697,10,603
2011-03-08T00:00:00.000+09:30,465353.235,10,603
2011-03-09T00:00:00.000+09:30,464343.426,10,603
2011-03-10T00:00:00.000+09:30,463108.235,10,603
2011-03-11T00:00:00.000+09:30,461787.242,10,603
2011-03-12T00:00:00.000+09:30,460554.875,10,603
2011-03-13T00:00:00.000+09:30,460054.455,10,603
2011-03-14T00:00:00.000+09:30,459374.179,10,603
2011-03-15T00:00:00.000+09:30,458286.637,10,603
2011-03-16T00:00:00.000+09:30,457140.679,10,603
2011-03-17T00:00:00.000+09:30,455664.266,10,603
2011-03-18T00:00:00.000+09:30,454147.908,10,603
2011-03-19T00:00:00.000+09:30,453010.202,10,603
2011-03-20T00:00:00.000+09:30,452684.637,10,603
2011-03-21T00:00:00.000+09:30,460549.235,10,603
2011-03-22T00:00:00.000+09:30,459709.535,10,603
2011-03-23T00:00:00.000+09:30,458687.005,10,603
2011-03-24T00:00:00.000+09:30,457522.043,10,603
2011-03-25T00:00:00.000+09:30,456288.734,10,603
2011-03-26T00:00:00.000+09:30,455163.577,10,603
2011-03-27T00:00:00.000+09:30,453937.153,10,603
2011-03-28T00:00:00.000+09:30,453094.592,10,603
2011-03-29T00:00:00.000+09:30,452308.045,10,603
2011-03-30T00:00:00.000+09:30,451594.518,10,603
2011-03-31T00:00:00.000+09:30,450435.733,10,603
2011-04-01T00:00:00.000+09:30,449433.945,10,603
2011-04-02T00:00:00.000+09:30,448312.601,10,603
2011-04-03T00:00:00.000+09:30,447213.470,10,603
2011-04-04T00:00:00.000+09:30,446105.489,10,603
2011-04-05T00:00:00.000+09:30,445032.231,10,603
2011-04-06T00:00:00.000+09:30,444206.924,10,603
2011-04-07T00:00:00.000+09:30,443284.308,10,603
2011-04-08T00:00:00.000+09:30,442222.112,10,603
2011-04-09T00:00:00.000+09:30,441271.968,10,603
2011-04-10T00:00:00.000+09:30,440404.223,10,603
2011-04-11T00:00:00.000+09:30,439234.678,10,603
2011-04-12T00:00:00.000+09:30,439890.698,10,603
2011-04-13T00:00:00.000+09:30,441339.230,10,603
2011-04-14T00:00:00.000+09:30,442998.256,10,603
2011-04-15T00:00:00.000+09:30,444720.516,10,603
2011-04-16T00:00:00.000+09:30,446299.218,10,603
2011-04-17T00:00:00.000+09:30,447712.643,10,603
2011-04-18T00:00:00.000+09:30,449237.546,10,603
2011-04-19T00:00:00.000+09:30,450478.066,10,603
2011-04-20T00:00:00.000+09:30,450138.540,10,603
2011-04-21T00:00:00.000+09:30,446566.486,10,603
2011-04-22T00:00:00.000+09:30,440129.895,10,603
2011-04-23T00:00:00.000+09:30,432978.996,10,603
2011-04-24T00:00:00.000+09:30,426063.002,10,603
2011-04-25T00:00:00.000+09:30,419468.002,10,603
2011-04-26T00:00:00.000+09:30,413160.033,10,603
2011-04-27T00:00:00.000+09:30,407132.339,10,603
2011-04-28T00:00:00.000+09:30,401252.179,10,603
2011-04-29T00:00:00.000+09:30,395568.395,10,603
2011-04-30T00:00:00.000+09:30,390163.506,10,603
2011-05-01T00:00:00.000+09:30,384938.569,10,603
2011-05-02T00:00:00.000+09:30,380358.976,10,603
2011-05-03T00:00:00.000+09:30,377131.873,10,603
2011-05-04T00:00:00.000+09:30,374929.997,10,603
2011-05-05T00:00:00.000+09:30,373633.965,10,603
2011-05-06T00:00:00.000+09:30,372833.395,10,603
2011-05-07T00:00:00.000+09:30,372253.159,10,603
2011-05-08T00:00:00.000+09:30,371779.247,10,603
2011-05-09T00:00:00.000+09:30,371513.956,10,603
2011-05-10T00:00:00.000+09:30,371222.616,10,603
2011-05-11T00:00:00.000+09:30,371374.114,10,603
2011-05-12T00:00:00.000+09:30,371739.570,10,603
2011-05-13T00:00:00.000+09:30,372157.708,10,603
2011-05-14T00:00:00.000+09:30,372358.516,10,603
2011-05-15T00:00:00.000+09:30,372369.554,10,603
2011-05-16T00:00:00.000+09:30,372477.037,10,603
2011-05-17T00:00:00.000+09:30,372419.107,10,603
2011-05-18T00:00:00.000+09:30,372228.741,10,603
2011-05-19T00:00:00.000+09:30,371953.000,10,603
2011-05-20T00:00:00.000+09:30,371750.194,10,603
2011-05-21T00:00:00.000+09:30,371652.200,10,603
2011-05-22T00:00:00.000+09:30,372300.644,10,603
2011-05-23T00:00:00.000+09:30,372983.413,10,603
2011-05-24T00:00:00.000+09:30,373528.202,10,603
2011-05-25T00:00:00.000+09:30,373347.554,10,603
2011-05-26T00:00:00.000+09:30,373185.570,10,603
2011-05-27T00:00:00.000+09:30,373267.252,10,603
2011-05-28T00:00:00.000+09:30,373384.962,10,603
2011-05-29T00:00:00.000+09:30,373453.984,10,603
2011-05-30T00:00:00.000+09:30,373559.568,10,603
2011-05-31T00:00:00.000+09:30,373566.702,10,603
2011-06-01T00:00:00.000+09:30,373640.719,10,603
2011-06-02T00:00:00.000+09:30,373746.839,10,603
2011-06-03T00:00:00.000+09:30,373838.523,10,603
2011-06-04T00:00:00.000+09:30,373959.111,10,603
2011-06-05T00:00:00.000+09:30,373636.986,10,603
2011-06-06T00:00:00.000+09:30,373224.447,10,603
2011-06-07T00:00:00.000+09:30,372926.883,10,603
2011-06-08T00:00:00.000+09:30,372655.685,10,603
2011-06-09T00:00:00.000+09:30,372404.153,10,603
2011-06-10T00:00:00.000+09:30,372064.589,10,603
2011-06-11T00:00:00.000+09:30,371964.610,10,603
2011-06-12T00:00:00.000+09:30,372001.493,10,603
2011-06-13T00:00:00.000+09:30,373448.030,10,603
2011-06-14T00:00:00.000+09:30,377093.528,10,603
2011-06-15T00:00:00.000+09:30,382005.376,10,603
2011-06-16T00:00:00.000+09:30,387601.495,10,603
2011-06-17T00:00:00.000+09:30,393873.067,10,603
2011-06-18T00:00:00.000+09:30,400540.602,10,603
2011-06-19T00:00:00.000+09:30,407447.081,10,603
2011-06-20T00:00:00.000+09:30,414401.182,10,603
2011-06-21T00:00:00.000+09:30,421559.971,10,603
2011-06-22T00:00:00.000+09:30,428465.685,10,603
2011-06-23T00:00:00.000+09:30,435434.713,10,603
2011-06-24T00:00:00.000+09:30,442344.404,10,603
2011-06-25T00:00:00.000+09:30,449167.649,10,603
2011-06-26T00:00:00.000+09:30,455895.662,10,603
2011-06-27T00:00:00.000+09:30,462729.355,10,603
2011-06-28T00:00:00.000+09:30,469284.429,10,603
2011-06-29T00:00:00.000+09:30,475718.404,10,603
2011-06-30T00:00:00.000+09:30,482170.142,10,603
2011-07-01T00:00:00.000+09:30,488555.649,10,603
2011-07-02T00:00:00.000+09:30,494646.599,10,603
2011-07-03T00:00:00.000+09:30,501202.022,10,603
2011-07-04T00:00:00.000+09:30,507518.763,10,603
2011-07-05T00:00:00.000+09:30,513196.191,10,603
2011-07-06T00:00:00.000+09:30,518790.859,10,603
2011-07-07T00:00:00.000+09:30,524375.673,10,603
2011-07-08T00:00:00.000+09:30,527358.956,10,603
2011-07-09T00:00:00.000+09:30,528882.678,10,603
2011-07-10T00:00:00.000+09:30,529895.633,10,603
2011-07-11T00:00:00.000+09:30,530994.924,10,603
2011-07-12T00:00:00.000+09:30,532412.692,10,603
2011-07-13T00:00:00.000+09:30,533426.430,10,603
2011-07-14T00:00:00.000+09:30,533528.183,10,603
2011-07-15T00:00:00.000+09:30,531501.709,10,603
2011-07-16T00:00:00.000+09:30,528084.799,10,603
2011-07-17T00:00:00.000+09:30,525365.487,10,603
2011-07-18T00:00:00.000+09:30,522958.191,10,603
2011-07-19T00:00:00.000+09:30,520101.076,10,603
2011-07-20T00:00:00.000+09:30,517144.566,10,603
2011-07-21T00:00:00.000+09:30,514129.183,10,603
2011-07-22T00:00:00.000+09:30,510436.963,10,603
2011-07-23T00:00:00.000+09:30,505919.155,10,603
2011-07-24T00:00:00.000+09:30,501136.320,10,603
2011-07-25T00:00:00.000+09:30,496439.913,10,603
2011-07-26T00:00:00.000+09:30,491804.131,10,603
2011-07-27T00:00:00.000+09:30,487170.149,10,603
2011-07-28T00:00:00.000+09:30,482652.071,10,603
2011-07-29T00:00:00.000+09:30,478073.752,10,603
2011-07-30T00:00:00.000+09:30,473592.112,10,603
2011-07-31T00:00:00.000+09:30,469424.896,10,603
2011-08-01T00:00:00.000+09:30,465541.973,10,603
2011-08-02T00:00:00.000+09:30,462160.934,10,603
2011-08-03T00:00:00.000+09:30,459220.950,10,603
2011-08-04T00:00:00.000+09:30,457369.713,10,603
2011-08-05T00:00:00.000+09:30,457621.660,10,603
2011-08-06T00:00:00.000+09:30,459877.845,10,603
2011-08-07T00:00:00.000+09:30,463887.307,10,603
2011-08-08T00:00:00.000+09:30,469596.006,10,603
2011-08-09T00:00:00.000+09:30,476040.023,10,603
2011-08-10T00:00:00.000+09:30,482844.697,10,603
2011-08-11T00:00:00.000+09:30,489673.323,10,603
2011-08-12T00:00:00.000+09:30,496157.117,10,603
2011-08-13T00:00:00.000+09:30,502993.720,10,603
2011-08-14T00:00:00.000+09:30,509666.974,10,603
2011-08-15T00:00:00.000+09:30,514651.443,10,603
2011-08-16T00:00:00.000+09:30,516610.633,10,603
2011-08-17T00:00:00.000+09:30,515665.353,10,603
2011-08-18T00:00:00.000+09:30,512717.896,10,603
2011-08-19T00:00:00.000+09:30,509091.932,10,603
2011-08-20T00:00:00.000+09:30,506130.012,10,603
2011-08-21T00:00:00.000+09:30,503761.666,10,603
2011-08-22T00:00:00.000+09:30,501425.461,10,603
2011-08-23T00:00:00.000+09:30,498752.422,10,603
2011-08-24T00:00:00.000+09:30,495950.237,10,603
2011-08-25T00:00:00.000+09:30,492664.118,10,603
2011-08-26T00:00:00.000+09:30,486625.338,10,603
2011-08-27T00:00:00.000+09:30,480053.666,10,603
2011-08-28T00:00:00.000+09:30,473722.754,10,603
2011-08-29T00:00:00.000+09:30,467522.893,10,603
2011-08-30T00:00:00.000+09:30,461284.223,10,603
2011-08-31T00:00:00.000+09:30,455033.960,10,603
2011-09-01T00:00:00.000+09:30,449972.932,10,603
2011-09-02T00:00:00.000+09:30,447406.756,10,603
2011-09-03T00:00:00.000+09:30,446505.159,10,603
2011-09-04T00:00:00.000+09:30,446555.335,10,603
2011-09-05T00:00:00.000+09:30,446960.219,10,603
2011-09-06T00:00:00.000+09:30,449467.223,10,603
2011-09-07T00:00:00.000+09:30,454134.367,10,603
2011-09-08T00:00:00.000+09:30,460019.436,10,603
2011-09-09T00:00:00.000+09:30,466313.208,10,603
2011-09-10T00:00:00.000+09:30,472403.063,10,603
2011-09-11T00:00:00.000+09:30,479171.442,10,603
2011-09-12T00:00:00.000+09:30,485859.588,10,603
2011-09-13T00:00:00.000+09:30,492709.991,10,603
2011-09-14T00:00:00.000+09:30,499668.622,10,603
2011-09-15T00:00:00.000+09:30,506624.515,10,603
2011-09-16T00:00:00.000+09:30,513742.207,10,603
2011-09-17T00:00:00.000+09:30,520839.313,10,603
2011-09-18T00:00:00.000+09:30,527720.774,10,603
2011-09-19T00:00:00.000+09:30,534813.210,10,603
2011-09-20T00:00:00.000+09:30,541171.287,10,603
2011-09-21T00:00:00.000+09:30,548075.738,10,603
2011-09-22T00:00:00.000+09:30,554926.503,10,603
2011-09-23T00:00:00.000+09:30,560422.600,10,603
2011-09-24T00:00:00.000+09:30,564948.350,10,603
2011-09-25T00:00:00.000+09:30,568381.534,10,603
2011-09-26T00:00:00.000+09:30,570803.663,10,603
2011-09-27T00:00:00.000+09:30,571954.852,10,603
2011-09-28T00:00:00.000+09:30,571929.384,10,603
2011-09-29T00:00:00.000+09:30,571452.721,10,603
2011-09-30T00:00:00.000+09:30,570537.873,10,603
2011-10-01T00:00:00.000+09:30,570314.955,10,603
2011-10-02T00:00:00.000+09:30,569687.676,10,603
2011-10-03T00:00:00.000+09:30,569800.957,10,603
2011-10-04T00:00:00.000+09:30,569770.296,10,603
2011-10-05T00:00:00.000+09:30,569569.447,10,603
2011-10-06T00:00:00.000+09:30,569446.296,10,603
2011-10-07T00:00:00.000+09:30,569137.440,10,603
2011-10-08T00:00:00.000+09:30,568685.045,10,603
2011-10-09T00:00:00.000+09:30,568214.021,10,603
2011-10-10T00:00:00.000+09:30,567548.584,10,603
2011-10-11T00:00:00.000+09:30,566713.999,10,603
2011-10-12T00:00:00.000+09:30,566031.433,10,603
2011-10-13T00:00:00.000+09:30,565508.022,10,603
2011-10-14T00:00:00.000+09:30,566086.920,10,603
2011-10-15T00:00:00.000+09:30,568100.271,10,603
2011-10-16T00:00:00.000+09:30,570983.825,10,603
2011-10-17T00:00:00.000+09:30,574304.946,10,603
2011-10-18T00:00:00.000+09:30,578794.600,10,603
2011-10-19T00:00:00.000+09:30,583798.708,10,603
2011-10-20T00:00:00.000+09:30,589018.462,10,603
2011-10-21T00:00:00.000+09:30,594375.748,10,603
2011-10-22T00:00:00.000+09:30,599815.191,10,603
2011-10-23T00:00:00.000+09:30,605003.399,10,603
2011-10-24T00:00:00.000+09:30,610545.793,10,603
2011-10-25T00:00:00.000+09:30,616025.298,10,603
2011-10-26T00:00:00.000+09:30,620334.288,10,603
2011-10-27T00:00:00.000+09:30,624943.672,10,603
2011-10-28T00:00:00.000+09:30,629673.497,10,603
2011-10-29T00:00:00.000+09:30,634808.054,10,603
2011-10-30T00:00:00.000+09:30,638818.514,10,603
2011-10-31T00:00:00.000+09:30,642531.552,10,603
2011-11-01T00:00:00.000+09:30,646317.937,10,603
2011-11-02T00:00:00.000+09:30,650114.454,10,603
2011-11-03T00:00:00.000+09:30,653779.068,10,603
2011-11-04T00:00:00.000+09:30,657320.788,10,603
2011-11-05T00:00:00.000+09:30,660632.236,10,603
2011-11-06T00:00:00.000+09:30,663789.055,10,603
2011-11-07T00:00:00.000+09:30,666136.365,10,603
2011-11-08T00:00:00.000+09:30,666113.755,10,603
2011-11-09T00:00:00.000+09:30,666917.386,10,603
2011-11-10T00:00:00.000+09:30,666305.302,10,603
2011-11-11T00:00:00.000+09:30,665549.153,10,603
2011-11-12T00:00:00.000+09:30,665193.888,10,603
2011-11-13T00:00:00.000+09:30,665205.684,10,603
2011-11-14T00:00:00.000+09:30,664888.104,10,603
2011-11-15T00:00:00.000+09:30,664007.948,10,603
2011-11-16T00:00:00.000+09:30,662536.191,10,603
2011-11-17T00:00:00.000+09:30,661270.630,10,603
2011-11-18T00:00:00.000+09:30,660014.978,10,603
2011-11-19T00:00:00.000+09:30,658372.242,10,603
2011-11-20T00:00:00.000+09:30,656212.085,10,603
2011-11-21T00:00:00.000+09:30,653176.477,10,603
2011-11-22T00:00:00.000+09:30,650941.211,10,603
2011-11-23T00:00:00.000+09:30,648481.074,10,603
2011-11-24T00:00:00.000+09:30,646353.108,10,603
2011-11-25T00:00:00.000+09:30,647231.354,10,603
2011-11-26T00:00:00.000+09:30,648641.994,10,603
2011-11-27T00:00:00.000+09:30,650354.103,10,603
2011-11-28T00:00:00.000+09:30,652597.370,10,603
2011-11-29T00:00:00.000+09:30,656072.321,10,603
2011-11-30T00:00:00.000+09:30,659525.028,10,603
2011-12-01T00:00:00.000+09:30,657855.686,10,603
2011-12-02T00:00:00.000+09:30,655757.939,10,603
2011-12-03T00:00:00.000+09:30,653660.192,10,603
2011-12-04T00:00:00.000+09:30,651562.444,10,603
2011-12-05T00:00:00.000+09:30,649464.697,10,603
2011-12-06T00:00:00.000+09:30,647366.949,10,603
2011-12-07T00:00:00.000+09:30,645269.202,10,603
2011-12-08T00:00:00.000+09:30,643171.454,10,603
2011-12-09T00:00:00.000+09:30,641073.707,10,603
2011-12-10T00:00:00.000+09:30,638975.959,10,603
2011-12-11T00:00:00.000+09:30,636878.212,10,603
2011-12-12T00:00:00.000+09:30,634780.465,10,603
2011-12-13T00:00:00.000+09:30,632682.717,10,603
2011-12-14T00:00:00.000+09:30,630584.970,10,603
2011-12-15T00:00:00.000+09:30,628487.222,10,603
2011-12-16T00:00:00.000+09:30,626389.475,10,603
2011-12-17T00:00:00.000+09:30,624291.727,10,603
2011-12-18T00:00:00.000+09:30,622193.980,10,603
2011-12-19T00:00:00.000+09:30,620096.232,10,603
2011-12-20T00:00:00.000+09:30,617998.485,10,603
2011-12-21T00:00:00.000+09:30,615900.737,10,603
2011-12-22T00:00:00.000+09:30,613802.990,10,603
2011-12-23T00:00:00.000+09:30,611705.243,10,603
2011-12-24T00:00:00.000+09:30,609607.495,10,603
2011-12-25T00:00:00.000+09:30,607509.748,10,603
2011-12-26T00:00:00.000+09:30,605412.000,10,603
2011-12-27T00:00:00.000+09:30,603314.253,10,603
2011-12-28T00:00:00.000+09:30,601216.505,10,603
2011-12-29T00:00:00.000+09:30,599118.758,10,603
2011-12-30T00:00:00.000+09:30,597021.010,10,603
2011-12-31T00:00:00.000+09:30,594923.263,10,603
2012-01-01T00:00:00.000+09:30,592825.515,10,603
2012-01-02T00:00:00.000+09:30,590727.768,10,603
2012-01-03T00:00:00.000+09:30,588630.021,10,603
2012-01-04T00:00:00.000+09:30,586532.273,10,603
2012-01-05T00:00:00.000+09:30,584434.526,10,603
2012-01-06T00:00:00.000+09:30,582336.778,10,603
2012-01-07T00:00:00.000+09:30,580239.031,10,603
